invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-59103300021,2023-06-06T00:00:00.000,4285,FAREWAY STORES #922 / NEW HAMPTON,102 S WATER AVE,NEW HAMPTON,50659,POINT (-92.312034961 43.057832002),,CHICKASAW,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,86019,BLACK VELVET PEACH CANADIAN WHISKEY,6,1750,11.00,16.50,6,99.00,10.50,2.77
INV-59103300022,2023-06-06T00:00:00.000,4285,FAREWAY STORES #922 / NEW HAMPTON,102 S WATER AVE,NEW HAMPTON,50659,POINT (-92.312034961 43.057832002),,CHICKASAW,1022100,MIXTO TEQUILA,395,PROXIMO,87408,JOSE CUERVO ESPECIAL SILVER,12,750,12.00,18.00,12,216.00,9.00,2.37
INV-59103300023,2023-06-06T00:00:00.000,4285,FAREWAY STORES #922 / NEW HAMPTON,102 S WATER AVE,NEW HAMPTON,50659,POINT (-92.312034961 43.057832002),,CHICKASAW,1022100,MIXTO TEQUILA,395,PROXIMO,89198,JOSE CUERVO ESPECIAL REPOSADO,6,1750,23.00,34.50,6,207.00,10.50,2.77
INV-59103400001,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10778,CROWN ROYAL PEACH,6,1750,33.99,50.99,6,305.94,10.50,2.77
INV-59103400002,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10791,CROWN ROYAL VANILLA,12,750,17.49,26.24,12,314.88,9.00,2.37
INV-59103400003,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10803,CROWN ROYAL REGAL APPLE MINI,10,50,9.95,14.93,10,149.30,0.50,0.13
INV-59103400005,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1011100,BLENDED WHISKIES,260,DIAGEO AMERICAS,25607,SEAGRAMS 7 CROWN,12,1000,8.49,12.74,12,152.88,12.00,3.17
INV-59103400006,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1011100,BLENDED WHISKIES,492,WESTERN SPIRITS BEVERAGE,26765,BIRD DOG BLACK CHERRY,6,750,11.50,17.25,6,103.50,4.50,1.18
INV-59103400007,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,27802,DR. PEACH WHISKEY,12,750,8.68,13.02,12,156.24,9.00,2.37
INV-59103400008,2023-06-06T00:00:00.000,4143,BUCKY'S,603  E HWY 24,LAWLER,52154,POINT (-92.146420988 43.068629884),,CHICKASAW,1041100,AMERICAN DRY GINS,297,LAIRD & COMPANY,29997,FIVE O'CLOCK GIN,12,1000,4.66,6.99,12,83.88,12.00,3.17
