invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-62064000001,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,1750,11.00,16.50,12,198.00,21.00,5.54
INV-62064000002,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1012100,CANADIAN WHISKIES,434,LUXCO INC,13038,CANADIAN RESERVE WHISKY,6,1750,8.75,13.13,6,78.78,10.50,2.77
INV-62064000003,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1012100,CANADIAN WHISKIES,395,PROXIMO,14192,PENDLETON CANADIAN WHISKEY,12,750,15.00,22.50,6,135.00,4.50,1.18
INV-62064000004,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1012100,CANADIAN WHISKIES,772,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,15248,WINDSOR CANADIAN PET,6,1750,10.00,15.00,6,90.00,10.50,2.77
INV-62064000005,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1011200,STRAIGHT BOURBON WHISKIES,421,SAZERAC COMPANY  INC,21598,TEN HIGH,6,1750,9.24,13.86,6,83.16,10.50,2.77
INV-62064000006,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1011100,BLENDED WHISKIES,421,SAZERAC COMPANY  INC,23708,FLEISCHMANNS WHISKEY,6,1750,8.50,12.75,6,76.50,10.50,2.77
INV-62064000007,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1041100,AMERICAN DRY GINS,421,SAZERAC COMPANY  INC,30056,FLEISCHMANNS GIN,12,750,3.25,4.88,12,58.56,9.00,2.37
INV-62064000008,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1041100,AMERICAN DRY GINS,421,SAZERAC COMPANY  INC,30058,FLEISCHMANNS GIN,6,1750,7.00,10.50,6,63.00,10.50,2.77
INV-62064000009,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1041200,FLAVORED GIN,654,REVELTON DISTILLING COMPANY,33180,REVELTON MULBERRY GIN,6,750,17.50,26.25,6,157.50,4.50,1.18
INV-62064000010,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1031200,AMERICAN FLAVORED VODKA,434,LUXCO INC,34702,PEARL POMEGRANATE,12,750,7.25,10.88,6,65.28,4.50,1.18
INV-62064000011,2023-09-09T00:00:00.000,010209,CRESTON LIQUORS / CRESTON,804 LAUREL STREET STE A,CRESTON,50801,POINT (-94.37373202 41.047443003),,UNION,1031200,AMERICAN FLAVORED VODKA,434,LUXCO INC,35179,PEARL BLUEBERRY,12,750,7.25,10.88,6,65.28,4.50,1.18
